obstime,tempr,ap,ws,wd,rh,blizzard
10-03-2018 02:00,-12.02,981.95,7.86,186.23,84.98,0
10-03-2018 03:00,-12.08,982,9.94,208.32,84.97,0
10-03-2018 04:00,-12.57,982.2,8.42,197.47,84.41,0
10-03-2018 05:00,-12.16,982.54,4.14,194.97,84.75,0
10-03-2018 06:00,-12.07,982.85,5.28,201.53,84.84,0
10-03-2018 07:00,-12.02,983.11,6.04,238.05,84.93,0
10-03-2018 08:00,-12.65,983.48,8.34,219.35,84.33,0
10-03-2018 09:00,-13.13,984.01,7.8,218.33,83.72,0
10-03-2018 10:00,-12.36,984.56,4.84,218.15,84.35,0
10-03-2018 11:00,-10.48,985,3.45,227.73,86.48,0
10-03-2018 12:00,-12.72,985.37,3.94,190.07,84.4,0
10-03-2018 13:00,-12.96,985.72,4.18,170.72,83.84,0
10-03-2018 14:00,-14.02,985.91,5.39,118.17,82.49,0
10-03-2018 15:00,-14.92,986.15,9.64,105.48,79.97,0
10-03-2018 16:00,-14.69,986.41,18.91,78.45,79.34,0
10-03-2018 17:00,-14.69,986.52,18.64,78.12,79.01,0
10-03-2018 18:00,-14.89,986.83,16.91,84.45,78.59,0
10-03-2018 19:00,-16.82,986.97,17.25,100.82,77.02,0
10-03-2018 20:00,-17.36,986.98,17.23,102.12,77.04,0
10-03-2018 21:00,-17.12,986.99,17.14,103.6,75.81,0
10-03-2018 22:00,-17.11,986.87,16.12,100.68,73.91,0
10-03-2018 23:00,-17.11,986.76,14.84,102.25,72.58,0
11-03-2018 00:00,-17.62,986.57,15.13,102.08,71.41,0
11-03-2018 01:00,-17.88,986.14,15.76,101.85,70.28,0
11-03-2018 02:00,-17.64,985.51,14.49,100.02,70.2,0
11-03-2018 03:00,-16.71,984.94,12.36,97.12,69.7,0
11-03-2018 04:00,-15.52,984.49,11.26,86.9,65.86,0
11-03-2018 05:00,-14.5,983.93,10.07,82.1,62.38,0
11-03-2018 06:00,-13.85,983.38,9.87,80.73,60.44,0
11-03-2018 07:00,-13.3,983,9.66,79.07,59.08,0
11-03-2018 08:00,-13.28,982.71,10.48,79.53,56.23,0
11-03-2018 09:00,-14.2,982.22,11.25,89.43,60.21,0
11-03-2018 10:00,-14.17,981.64,11.95,86.72,50.68,0
11-03-2018 11:00,-15.05,981,14.68,84.7,51.79,0
11-03-2018 12:00,-15.53,980.53,15.41,82.97,52.48,0
11-03-2018 13:00,-16.55,980.03,15.82,84.93,52.97,0
11-03-2018 14:00,-16.35,979.47,18.06,78.62,55.04,0
11-03-2018 15:00,-16.2,979.09,17.91,75.35,51.27,0
11-03-2018 16:00,-16.43,978.88,19.7,74.62,53.1,0
11-03-2018 17:00,-16.64,978.88,20.1,72.92,51.4,0
11-03-2018 18:00,-16.92,978.86,22.24,73.23,53.71,0
11-03-2018 19:00,-17.1,978.69,23.34,71.02,58.26,0
11-03-2018 20:00,-16.41,978.45,23.99,70.87,62.8,0
11-03-2018 21:00,-16.1,978.3,23.6,74.2,66.88,0
11-03-2018 22:00,-16.2,978.53,20.3,80.12,66.89,0
11-03-2018 23:00,-16.28,978.44,25.58,75.8,64.82,0
12-03-2018 00:00,-16.41,978.58,24.42,76.85,68.79,0
12-03-2018 01:00,-16.47,978.94,22.93,72.02,65.27,0
12-03-2018 02:00,-17.07,979.1,24.93,72.03,62.45,0
12-03-2018 03:00,-16.17,979.36,21.91,74.17,54.43,0
12-03-2018 04:00,-15.62,979.51,20.94,71.43,50.4,0
12-03-2018 05:00,-15.03,979.66,20.85,67.23,50.04,0
12-03-2018 06:00,-14.9,980.12,21.02,69.18,49.55,0
12-03-2018 07:00,-14.48,980.57,20.3,71.97,48.17,0
12-03-2018 08:00,-14.1,980.91,18.66,70.8,46.14,0
12-03-2018 09:00,-14.04,981.34,18.74,72.47,45.52,0
12-03-2018 10:00,-13.86,981.84,15.96,69.98,46.84,0
12-03-2018 11:00,-13.96,982.36,16.48,69.92,46.92,0
12-03-2018 12:00,-14,982.69,16.94,66.75,47.43,0
12-03-2018 13:00,-14.65,983.07,19.11,72.55,47.86,0
12-03-2018 14:00,-15.52,983.2,22.06,73.9,47.24,0
12-03-2018 15:00,-16.12,983.58,22.91,74.33,50.82,0
12-03-2018 16:00,-16.38,983.98,23.69,73.58,49.71,0
12-03-2018 17:00,-16.77,984.28,23.02,74.22,48.82,0
12-03-2018 18:00,-17,984.64,22.33,74.13,48.54,0
12-03-2018 19:00,-17.37,985.05,22.58,75.5,50.26,0
12-03-2018 20:00,-17.47,985.36,22.11,74.57,50.4,0
12-03-2018 21:00,-17.55,985.6,21.54,73.3,51.43,0
12-03-2018 22:00,-17.66,985.51,23.46,71.97,55.5,0
12-03-2018 23:00,-17.46,985.76,21.49,72.87,51.75,0
13-03-2018 00:00,-17.09,985.89,20.41,74.1,48.65,0
13-03-2018 01:00,-16.98,985.72,20.33,73.77,49.59,0
13-03-2018 02:00,-16.47,985.7,19.82,74.58,50.61,0
13-03-2018 03:00,-15.77,985.6,19.67,71.67,49.88,0
13-03-2018 04:00,-14.74,985.66,16.81,70.82,51.68,0
13-03-2018 05:00,-13.66,985.42,16.21,72.02,52.57,0
13-03-2018 06:00,-13.06,984.92,16.73,74.52,50.48,0
13-03-2018 07:00,-13.09,984.12,16.3,74.6,51.54,0
13-03-2018 08:00,-12.26,983.62,13.12,74.22,48.39,0
13-03-2018 09:00,-11.74,982.87,11.01,71.25,48.32,0
13-03-2018 10:00,-11.72,982,8.8,87.93,48.66,0
13-03-2018 11:00,-12.02,981.25,7.3,107.5,50.94,0
13-03-2018 12:00,-11.32,980.27,5.19,121.63,55.86,0
13-03-2018 13:00,-11.09,979.23,5.01,173.13,76.76,0
13-03-2018 14:00,-10.12,977.9,4.95,178.27,84.05,0
13-03-2018 15:00,-8.2,976.18,11.05,74.18,83.34,0
13-03-2018 16:00,-7.38,974.47,16.98,57.75,85.3,0
13-03-2018 17:00,-6.36,972.93,15.79,47.57,84.14,0
13-03-2018 18:00,-5.83,972.15,18.72,52.22,87.02,0
13-03-2018 19:00,-5.97,970.48,26.28,58.97,91.39,0
13-03-2018 20:00,-5.16,968.73,30.5,48.38,92.3,0
13-03-2018 21:00,-4.96,967.83,27.02,45.72,92.58,0
13-03-2018 22:00,-4.64,966.66,28.92,47.08,92.81,0
13-03-2018 23:00,-4.57,965.65,31.73,47.67,92.86,0
14-03-2018 00:00,-4.46,965.15,30.34,49.68,92.95,0
14-03-2018 01:00,-4.24,964.98,30.37,46.07,92.82,0
14-03-2018 02:00,-4.24,965.2,29.3,48.23,93.14,0
14-03-2018 03:00,-4.01,965.59,31.41,42.68,92.95,0
14-03-2018 04:00,-4.13,966.7,27.12,50.67,92.6,0
14-03-2018 05:00,-3.98,967.72,28.05,49.62,92.3,0
14-03-2018 06:00,-3.67,968.35,27.57,49.18,90.62,0
14-03-2018 07:00,-3.59,968.81,31.02,46.5,86.84,0
14-03-2018 08:00,-3.39,969.42,30.03,48.35,83.13,0
14-03-2018 09:00,-3.17,970.1,27.75,49.43,80.12,0
14-03-2018 10:00,-3.13,970.54,29.28,47.67,78.58,0
14-03-2018 11:00,-2.85,971.16,30.18,44.93,76.19,0
14-03-2018 12:00,-2.92,972.02,29.9,42.93,75.38,0
14-03-2018 13:00,-3.28,972.69,28.85,45.12,77.94,0
14-03-2018 14:00,-3.58,973.18,30.1,44.17,83.19,0
14-03-2018 15:00,-3.628,974.238,29.64,44.492,84.281,
14-03-2018 16:00,-3.676,975.296,29.18,44.814,85.372,
14-03-2018 17:00,-3.724,976.354,28.72,45.136,86.463,
14-03-2018 18:00,-3.772,977.412,28.26,45.458,87.554,
14-03-2018 19:00,-3.82,978.47,27.8,45.78,88.645,
14-03-2018 20:00,-3.868,979.528,27.34,46.102,89.736,
14-03-2018 21:00,-3.916,980.586,26.88,46.424,90.827,
14-03-2018 22:00,-3.964,981.644,26.42,46.746,91.918,
14-03-2018 23:00,-4.012,982.702,25.96,47.068,93.009,
15-03-2018 00:00,-4.06,983.76,25.5,47.39,94.1,0
15-03-2018 01:00,-4.14,985.22,25.61,47.7,94.04,0
15-03-2018 02:00,-4.4,986.33,25.59,50.28,93.85,0
15-03-2018 03:00,-4.55,987.36,28.43,48.4,93.61,0
15-03-2018 04:00,-4.5,988.63,27.28,50.02,93.65,0
15-03-2018 05:00,-4.38,989.75,27.96,47.62,93.7,0
15-03-2018 06:00,-4.446,989.902,27.949,47.336,92.165,
15-03-2018 07:00,-4.512,990.054,27.938,47.052,90.63,
15-03-2018 08:00,-4.578,990.206,27.927,46.768,89.095,
15-03-2018 09:00,-4.644,990.358,27.916,46.484,87.56,
15-03-2018 10:00,-4.71,990.51,27.905,46.2,86.025,
15-03-2018 11:00,-4.776,990.662,27.894,45.916,84.49,
15-03-2018 12:00,-4.842,990.814,27.883,45.632,82.955,
15-03-2018 13:00,-4.908,990.966,27.872,45.348,81.42,
15-03-2018 14:00,-4.974,991.118,27.861,45.064,79.885,
15-03-2018 15:00,-5.04,991.27,27.85,44.78,78.35,0
15-03-2018 16:00,-5.42,990.74,28.9,44.38,90.2,0
15-03-2018 17:00,-5.55,989.84,29.99,44.88,92.19,0
15-03-2018 18:00,-5.58,988.52,30.18,46.65,92.41,0
15-03-2018 19:00,-5.56,987.56,30.8,46.78,92.45,0
15-03-2018 20:00,-5.4,986.71,28.8,46.55,92.61,0
15-03-2018 21:00,-5.31,985.23,29.94,47.03,92.73,0
15-03-2018 22:00,-5.58,983.5,32.43,54.55,92.52,0
15-03-2018 23:00,-5.67,982.44,34.15,57.4,92.4,0
16-03-2018 00:00,-5.58,982.19,29.22,55.24,92.49,0
16-03-2018 01:00,-5.52,981.3,26.97,54.63,92.54,0
16-03-2018 02:00,-5.18,980.38,28,54.53,92.82,0
16-03-2018 03:00,-4.98,979.76,28.28,56.63,93.07,0
16-03-2018 04:00,-5.1,979.57,25.39,55.25,92.99,0
16-03-2018 05:00,-5.07,979.64,20.62,55.15,93.04,0
16-03-2018 06:00,-5.07,979.26,21.54,56.63,92.96,0
16-03-2018 07:00,-4.96,979.26,18.8,56.5,93.09,0
16-03-2018 08:00,-4.82,978.95,16.32,55.33,93.14,0
16-03-2018 09:00,-4.52,978.84,13.6,54.55,93.46,0
16-03-2018 10:00,-4.42,978.89,10.55,48.25,93.63,0
16-03-2018 11:00,-4.42,978.76,9.97,53.18,93.74,0
16-03-2018 12:00,-4.63,978.46,9.61,53.93,93.53,0
16-03-2018 13:00,-4.81,978.27,7.25,39.02,93.31,0
16-03-2018 14:00,-4.97,977.96,7.74,47.83,93.1,0
16-03-2018 15:00,-5,977.56,7.96,55.07,93.09,0
16-03-2018 16:00,-5.2,977.16,7.81,71.25,92.91,0
16-03-2018 17:00,-5.88,976.85,8.78,73.2,92.25,0
16-03-2018 18:00,-5.58,976.57,9.12,62.2,92.34,0
16-03-2018 19:00,-5.22,976.29,8.29,59.73,92.74,0
16-03-2018 20:00,-5.4,975.97,9.4,73.5,92.59,0
16-03-2018 21:00,-5.26,975.77,6.39,190.22,92.82,0
16-03-2018 22:00,-5.79,975.41,13.85,54.43,92.36,0
16-03-2018 23:00,-6.4,975.17,16.05,56.07,91.57,0
17-03-2018 00:00,-7.38,974.86,16.92,63.93,90.37,0
17-03-2018 01:00,-7.78,974.52,17.17,67.27,89.09,0
17-03-2018 02:00,-8.56,974.29,19.05,72.4,87.04,0
17-03-2018 03:00,-9.05,974.1,19.43,72.1,85.32,0
17-03-2018 04:00,-9.41,974.02,19.73,70.98,84.14,0
17-03-2018 05:00,-9.59,973.85,19.24,73.25,83.28,0
17-03-2018 06:00,-9.57,973.71,17.74,74.85,82.27,0
17-03-2018 07:00,-9.56,973.62,16.57,72.2,80.55,0
17-03-2018 08:00,-9.7,973.42,16.05,72.05,78.42,0
17-03-2018 09:00,-9.84,973.19,15.34,73.02,75.93,0
17-03-2018 10:00,-9.97,973,14.35,73.7,72.49,0
17-03-2018 11:00,-9.98,972.84,13.62,73.88,71.45,0
17-03-2018 12:00,-10.19,972.75,14.2,74.78,71.5,0
17-03-2018 13:00,-10.45,972.63,15.22,71.25,70.58,0
17-03-2018 14:00,-10.83,972.53,17.32,69.73,71.14,0
17-03-2018 15:00,-10.88,972.52,18.79,68.73,71.47,0
17-03-2018 16:00,-11.27,972.58,22.5,69.23,70.5,0
17-03-2018 17:00,-11.18,972.74,21.89,68.32,71.3,0
17-03-2018 18:00,-11.33,972.95,22.08,70.42,72.17,0
17-03-2018 19:00,-11.54,973.23,23.22,70.32,71.15,0
17-03-2018 20:00,-11.8,973.62,22.7,72.27,69.61,0
17-03-2018 21:00,-11.76,974.17,21.11,71.83,67.06,0
17-03-2018 22:00,-11.53,974.56,21.01,71.43,65.44,0
17-03-2018 23:00,-11.48,974.92,21.24,73.1,69.22,0
18-03-2018 00:00,-11.05,975.41,19.57,65.86,72.41,0
18-03-2018 01:00,-11.22,975.89,19.24,70.98,70.73,0
18-03-2018 02:00,-11.54,976.48,20.74,75.13,70.31,0
18-03-2018 03:00,-11.53,977.1,21.4,75.32,69.85,0
18-03-2018 04:00,-11.45,977.64,20.38,73.77,68.08,0
18-03-2018 05:00,-11.02,978.19,18.2,66.45,66.36,0
18-03-2018 06:00,-11.25,978.56,19.05,70.63,65.66,0
18-03-2018 07:00,-11.35,978.89,20.8,74.3,64.5,0
18-03-2018 08:00,-11.18,979.09,20.26,76.1,63.18,0
18-03-2018 09:00,-10.99,979.17,17.84,78.37,61.12,0
18-03-2018 10:00,-10.92,979.08,16.46,80.35,59.9,0
18-03-2018 11:00,-10.23,978.89,12.96,70.15,54.62,0
18-03-2018 12:00,-9.73,978.59,14.28,59.87,54.75,0
18-03-2018 13:00,-10.21,978.35,16.58,65.55,53.51,0
18-03-2018 14:00,-11.36,978.12,20.57,72.6,57.1,0
18-03-2018 15:00,-11.62,978.08,12.65,85.5,56.06,0
18-03-2018 16:00,-10.5,978.12,9.29,84.27,50.2,0
18-03-2018 17:00,-10.59,977.91,7.92,103.27,52.1,0
18-03-2018 18:00,-11.1,977.5,12.19,100.58,56.12,0
18-03-2018 19:00,-10.18,976.81,8.52,114.52,55.36,0
18-03-2018 20:00,-9.6,976.07,6.88,104.57,58.87,0
18-03-2018 21:00,-8.76,975.43,7.86,89.43,59.44,0
18-03-2018 22:00,-8.26,974.78,9.93,67.67,69.76,0
18-03-2018 23:00,-9.12,974.21,12.43,74.88,75.38,0
19-03-2018 00:00,-9.15,973.42,13.78,75.07,67.26,0
19-03-2018 01:00,-9.92,972.86,13.03,81.03,63.34,0
19-03-2018 02:00,-10.3,972.42,12.87,84.25,63.2,0
19-03-2018 03:00,-11.36,971.74,14.62,95.22,63.02,0
19-03-2018 04:00,-10.78,970.99,12.86,98.33,58.89,0
19-03-2018 05:00,-9.33,970.52,12.72,80.42,55.26,0
19-03-2018 06:00,-8.17,969.7,11.6,73.05,54.76,0
19-03-2018 07:00,-7.49,969.03,8.85,73.68,55.45,0
19-03-2018 08:00,-7.06,968.44,9.42,53.38,56.69,0
19-03-2018 09:00,-7.14,967.95,8.14,68.07,60.21,0
19-03-2018 10:00,-7.18,967.37,5.7,69.7,60.02,0
19-03-2018 11:00,-7.61,966.68,8.43,74.32,67.54,0
19-03-2018 12:00,-8.02,966.15,8.38,82.2,68.02,0
19-03-2018 13:00,-7.77,965.68,8.3,79.67,69.96,0
19-03-2018 14:00,-7.87,965.19,8.72,76,66.07,0
19-03-2018 15:00,-7.74,964.69,10.32,73.37,66.06,0
19-03-2018 16:00,-7.76,964.32,8.3,159.13,70.16,0
19-03-2018 17:00,-8.64,964.2,6.12,227.63,82.83,0
19-03-2018 18:00,-9.11,963.75,5.61,220.67,85.11,0
19-03-2018 19:00,-9.36,963.64,4.12,169.6,85.39,0
19-03-2018 20:00,-9.21,963.26,10.16,151.17,83.4,0
19-03-2018 21:00,-10.09,963.41,4.58,258.73,85.79,0
19-03-2018 22:00,-10.79,963.57,6.11,287.8,85.71,0
19-03-2018 23:00,-11.95,963.83,6.91,341.57,84.95,0
20-03-2018 00:00,-12.62,964.19,10.18,85.12,84.36,0
20-03-2018 01:00,-12.62,964.46,13.5,21.33,84.4,0
20-03-2018 02:00,-12.7,964.72,13.42,18.82,84.3,0
20-03-2018 03:00,-12.78,965.03,14.21,21.27,84.26,0
20-03-2018 04:00,-13.01,965.6,15.97,25.25,84,0
20-03-2018 05:00,-12.9,966.26,17.14,33.98,83.84,0
20-03-2018 06:00,-12.77,966.83,18.31,38.4,83.82,0
20-03-2018 07:00,-12.61,967.4,19.75,39.18,83.67,0
20-03-2018 08:00,-12.94,968.28,18.98,35.75,82.83,0
20-03-2018 09:00,-12.71,969.01,18.33,42,81.73,0
20-03-2018 10:00,-12.71,969.88,19.4,49.28,79.23,0
20-03-2018 11:00,-12.69,970.75,18.96,54.7,75.4,0
20-03-2018 12:00,-12.72,971.78,18.12,59.23,74.22,0
20-03-2018 13:00,-12.4,972.88,18.04,56.72,73.05,0
20-03-2018 14:00,-12.19,974.23,16.43,58.03,69.56,0
20-03-2018 15:00,-12.33,975.46,15.79,65.88,67.83,0
20-03-2018 16:00,-12.96,976.45,16.44,74,65.33,0
20-03-2018 17:00,-14.2,977.5,11.54,89.62,61.23,0
20-03-2018 18:00,-14.56,978.48,11.38,86.53,58.18,0
20-03-2018 19:00,-12.56,979.52,12.56,64.7,64.64,0
20-03-2018 20:00,-13.14,980.26,11.38,93.87,60.4,0
20-03-2018 21:00,-14.07,980.81,12.55,106.13,58.38,0
20-03-2018 22:00,-14.13,981.48,13.18,108.7,55.78,0
20-03-2018 23:00,-14.25,982.2,12.28,97.5,52.54,0
21-03-2018 00:00,-14.1,982.67,9.53,88.56,51.5,0
21-03-2018 01:00,-12.46,982.98,8.49,87.58,54.07,0
21-03-2018 02:00,-11.95,983.64,8.07,91.92,51.47,0
21-03-2018 03:00,-11.92,984.14,6.72,109.7,52.34,0
21-03-2018 04:00,-11.38,984.6,5.23,120.68,50.92,0
21-03-2018 05:00,-10.96,985.05,5.2,111.67,50.12,0
21-03-2018 06:00,-10.42,985.48,4.12,110.42,48.52,0
21-03-2018 07:00,-9.96,985.85,3.03,123.3,46.82,0
21-03-2018 08:00,-9.56,986.26,2.27,152.78,44.4,0
21-03-2018 09:00,-9.54,986.71,3.84,190.62,42.64,0
21-03-2018 10:00,-9.87,987.1,8.48,197.42,49.99,0
21-03-2018 11:00,-10.14,987.34,8.29,189.02,55.31,0
21-03-2018 12:00,-10.87,987.46,8.19,185.42,64.28,0
21-03-2018 13:00,-11.47,987.62,7.8,186.28,68.95,0
21-03-2018 14:00,-11.9,987.85,7.17,195.58,71.78,0
21-03-2018 15:00,-12.04,988.04,5.37,197.47,74.25,0
21-03-2018 16:00,-12.28,987.86,5.49,126.07,70.42,0
21-03-2018 17:00,-13.08,987.77,6.81,100.35,51.66,0
21-03-2018 18:00,-13.61,987.7,7.1,100.08,50.61,0
21-03-2018 19:00,-14.01,987.65,7.69,104.73,51.45,0
21-03-2018 20:00,-14.29,987.5,9.5,108.45,51.94,0
21-03-2018 21:00,-13.86,987.42,8.88,107.52,54.12,0
21-03-2018 22:00,-13.36,987.48,8.86,101.13,55.93,0
21-03-2018 23:00,-12.9,987.48,8.32,100.38,56.04,0
22-03-2018 00:00,-12.93,987.45,7.84,101.25,56.12,0
22-03-2018 01:00,-13.12,987.54,7.7,95.1,55.02,0
22-03-2018 02:00,-12.8,987.77,6.23,90.6,53.42,0
22-03-2018 03:00,-12.51,988.25,6.29,90.15,52.53,0
22-03-2018 04:00,-12.06,988.64,6.04,85.18,50.78,0
22-03-2018 05:00,-11.67,989.03,6.04,85.13,51.25,0
22-03-2018 06:00,-11.36,989.35,5.22,86.67,49.22,0
22-03-2018 07:00,-10.96,989.93,4.35,83.32,48.28,0
22-03-2018 08:00,-10.76,990.51,3.43,95.8,48.58,0
22-03-2018 09:00,-10.56,991.17,3.32,84.8,49.1,0
22-03-2018 10:00,-10.58,991.81,3.49,109.4,50.18,0
22-03-2018 11:00,-10.58,992.41,3.73,94.4,49.42,0
22-03-2018 12:00,-10.7,993.34,3.6,100.3,51.88,0
22-03-2018 13:00,-10.89,993.97,5.66,106.18,53.78,0
22-03-2018 14:00,-11.17,994.34,7.38,107.67,54.8,0
22-03-2018 15:00,-11.85,994.66,9.7,105.08,55.22,0
22-03-2018 16:00,-13.28,995.39,10.73,104.82,54.42,0
22-03-2018 17:00,-13.83,996.29,8.28,105.27,55.12,0
22-03-2018 18:00,-13.35,997.26,5.75,89.78,53.38,0
22-03-2018 19:00,-12.73,998,5.32,95.32,52.98,0
22-03-2018 20:00,-12.4,998.53,5.27,102.47,52.69,0
22-03-2018 21:00,-12.89,999.1,6.79,120.45,52.46,0
22-03-2018 22:00,-13.46,999.63,5.76,123.98,51.17,0
22-03-2018 23:00,-13.89,999.8,6.83,115.2,51.08,0
23-03-2018 00:00,-13.15,1000.28,7.75,83.61,52.37,0
23-03-2018 01:00,-12.78,1000.71,5.46,80.38,56.23,0
23-03-2018 02:00,-10.93,1000.86,12.22,57.25,54.8,0
23-03-2018 03:00,-10.87,1001.44,16.76,67.12,53.3,0
23-03-2018 04:00,-11.24,1001.82,19.5,71.73,56.64,0
23-03-2018 05:00,-11.48,1002.06,22.58,73.5,59.69,0
23-03-2018 06:00,-11.16,1002.48,22.75,74.08,58.9,0
23-03-2018 07:00,-10.57,1002.36,21.25,74.12,55.36,0
23-03-2018 08:00,-9.97,1002.99,19.91,73.65,51.01,0
23-03-2018 09:00,-9.62,1003.1,18.15,72.67,48.97,0
23-03-2018 10:00,-9.81,1002.84,17.99,74.47,49.84,0
23-03-2018 11:00,-9.47,1002.2,17.68,71.53,48.78,0
23-03-2018 12:00,-9.09,1001.56,16.43,68.25,46.33,0
23-03-2018 13:00,-9.02,1000.87,15.26,70,46.1,0
23-03-2018 14:00,-8.68,1000.22,15.72,67.57,44.97,0
23-03-2018 15:00,-8.51,999.93,15.86,65.65,44.82,0
23-03-2018 16:00,-8.88,999.57,15.7,68.55,46.14,0
23-03-2018 17:00,-9.28,998.96,16.74,70.9,48.44,0
23-03-2018 18:00,-9.17,997.97,17.35,71.88,49.04,0
23-03-2018 19:00,-8.52,996.68,16.01,69.47,48.98,0
23-03-2018 20:00,-7.86,995.11,17.02,70.07,50.18,0
23-03-2018 21:00,-7.11,993.99,17.12,68.9,48.85,0
23-03-2018 22:00,-7.02,993.02,19.37,72.77,52.14,0
23-03-2018 23:00,-6.58,992.3,17.46,73.62,51.8,0
24-03-2018 00:00,-6.15,991.45,16.7,72.44,51.03,0
24-03-2018 01:00,-5.7,990.86,15.54,72.75,50.16,0
24-03-2018 02:00,-4.96,990.2,10.57,66.27,46.65,0
24-03-2018 03:00,-4.84,989.31,13.06,71.13,48.62,0
24-03-2018 04:00,-4.36,988.43,16.03,69.58,48.6,0
24-03-2018 05:00,-3.86,987.96,15.98,72.45,47.97,0
24-03-2018 06:00,-3.49,987.24,16.26,69.6,45.58,0
24-03-2018 07:00,-3.26,986.42,15.34,72.18,46.58,0
24-03-2018 08:00,-4.72,985.69,19.8,72.73,50.81,0
24-03-2018 09:00,-4.52,985.13,20.49,72.18,49.48,0
24-03-2018 10:00,-6.06,984.55,22.53,76.12,54.99,0
24-03-2018 11:00,-7.96,984.15,22.67,80.22,61.95,0
24-03-2018 12:00,-8.76,983.85,23.19,82.05,65.07,0
24-03-2018 13:00,-9.28,983.76,21.17,85.43,62.64,0
24-03-2018 14:00,-8.94,983.77,23.63,77.28,61.08,0
24-03-2018 15:00,-8.47,983.68,24.25,70.53,54.9,0
24-03-2018 16:00,-8.02,983.95,23.58,67.55,52.19,0
24-03-2018 17:00,-7.53,985,20.62,66.87,47.28,0
24-03-2018 18:00,-7.11,986.16,21.8,64.97,45.2,0
24-03-2018 19:00,-6.92,987.08,20.87,58.83,44.64,0
24-03-2018 20:00,-6.95,987.6,20.13,53.87,46.4,0
24-03-2018 21:00,-6.86,988.03,19.08,50.6,45.11,0
24-03-2018 22:00,-6.81,988.47,18.61,48.95,45.73,0
24-03-2018 23:00,-7.35,988.78,16.95,57.7,46.19,0
25-03-2018 00:00,-7.57,989.02,18.43,63.58,44.58,0
25-03-2018 01:00,-8.07,989.29,19.4,68.82,45.87,0
25-03-2018 02:00,-8.32,989.63,23.43,71.95,47.04,0
25-03-2018 03:00,-8.1,989.84,22.95,70.4,47.38,0
25-03-2018 04:00,-7.24,990.09,18.89,68.65,44.08,0
25-03-2018 05:00,-6.93,989.85,21.16,69.1,45.44,0
25-03-2018 06:00,-6.58,989.83,21.2,69.82,45.15,0
25-03-2018 07:00,-6.76,989.82,23.53,68.25,47.46,0
25-03-2018 08:00,-7.2,989.66,26.93,68.93,49.32,0
25-03-2018 09:00,-7.57,990.18,26.26,67.85,49.06,0
25-03-2018 10:00,-7.81,990.07,26.93,67.5,49.47,0
25-03-2018 11:00,-8.64,990.36,24.2,70.92,52.38,0
25-03-2018 12:00,-8.71,990.31,26.34,69.18,51.96,0
25-03-2018 13:00,-9.95,990.44,28.08,72.17,57.76,0
25-03-2018 14:00,-10.18,990.82,26.36,71,55.38,0
25-03-2018 15:00,-10.25,990.87,28.24,69.68,54.04,0
25-03-2018 16:00,-10.36,991.26,26.6,69.5,53.25,0
25-03-2018 17:00,-10.36,991.72,27.3,69.43,51.33,0
25-03-2018 18:00,-10.8,992.2,28.7,69.77,52.73,0
25-03-2018 19:00,-11.26,992.27,31.94,71.17,58.43,0
25-03-2018 20:00,-11,992.3,29.64,69.42,62.05,0
25-03-2018 21:00,-10.37,992.56,27.02,68.82,52.84,0
25-03-2018 22:00,-9.59,993.02,23.51,68.8,44.36,0
25-03-2018 23:00,-9.23,993.61,20.08,58.75,42.86,0
26-03-2018 00:00,-9.37,994.23,17.57,52.42,43.46,0
26-03-2018 01:00,-10.98,992.53,31.45,66.52,66.81,0
26-03-2018 02:00,-10.86,991.69,36.66,75.7,75.52,0
26-03-2018 03:00,-10.28,992.07,32.43,77.98,72.06,0
26-03-2018 04:00,-9.79,992.62,30.94,72.17,68.13,0
26-03-2018 05:00,-9.14,993.18,27.48,69.37,63.51,0
26-03-2018 06:00,-8.54,993.21,26.68,69.7,59.34,0
26-03-2018 07:00,-7.89,993.26,23.27,69.57,56.65,0
26-03-2018 08:00,-7.59,993.23,22.96,70.03,53.14,0
26-03-2018 09:00,-7.92,993.12,24.47,71.43,53.64,0
26-03-2018 10:00,-8.52,992.26,28.12,71.17,54.9,0
26-03-2018 11:00,-8.46,992.29,24.73,67.78,52.14,0
26-03-2018 12:00,-9.36,991.84,25.66,70.27,54.39,0
26-03-2018 13:00,-9.5,991.15,29.42,67.62,55.29,0
26-03-2018 14:00,-9.17,991.06,28.3,69.1,54.16,0
26-03-2018 15:00,-8.67,990.86,29.18,68.18,51.29,0
26-03-2018 16:00,-8.25,990.68,28.78,69.15,48,0
26-03-2018 17:00,-7.92,990.82,28.2,68.62,46.09,0
26-03-2018 18:00,-7.64,991.01,27.04,68.4,46.32,0
26-03-2018 19:00,-7.65,990.87,26.76,67.75,47.67,0
26-03-2018 20:00,-7.59,990.56,27.34,67.98,49.19,0
26-03-2018 21:00,-7.63,990.2,26.49,67.9,50.16,0
26-03-2018 22:00,-7.32,989.64,29.37,69.2,50.17,0
26-03-2018 23:00,-7.03,989.93,25.3,68.13,48.32,0
27-03-2018 00:00,-6.88,990.17,23.46,68.54,45.7,0
27-03-2018 01:00,-7.46,989.79,27.04,69.27,48.52,0
27-03-2018 02:00,-7.74,989.84,25.42,71.67,51.01,0
27-03-2018 03:00,-7.18,989.84,22.09,72.43,48.8,0
27-03-2018 04:00,-6.76,989.64,19.9,72.83,48.3,0
27-03-2018 05:00,-6.25,989.51,18.19,73.62,48.1,0
